Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.6866666666666668,0.6680952380952381,0.6685714285714285,0.10666666666666669,0.10593070939413068,0.11287221117007395,KNN
0.76,0.726190476190476,0.7219047619047619,0.233238075793812,0.27042420694287017,0.2885824294618512,Linear SVM
0.76,0.726190476190476,0.7219047619047619,0.233238075793812,0.27042420694287017,0.2885824294618512,XGBoost
0.7266666666666668,0.6919047619047619,0.6876190476190477,0.20698899595013365,0.2430139549756869,0.26251185050456066,MLP
0.7266666666666667,0.7157142857142856,0.7190476190476189,0.16384274303259344,0.17095569700988633,0.16881607214110844,MOGONET
0.8066666666666666,0.7607142857142858,0.7757142857142858,0.12719189352225943,0.20674839288174326,0.17909067364816936,BiRGAT
