Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.8799999999999999,0.8723809523809523,0.8761904761904761,0.0979795897113271,0.10512491220226003,0.101329036786822,KNN
0.8466666666666667,0.8423809523809522,0.8457142857142858,0.1484737163421339,0.15412984483965067,0.14857142857142858,Linear SVM
0.9199999999999999,0.9166666666666666,0.9199999999999999,0.16,0.16666666666666669,0.16,XGBoost
0.8800000000000001,0.8647619047619047,0.8723809523809523,0.09797958971132709,0.11129418025136414,0.10443238218569754,MLP
0.9199999999999999,0.9199999999999999,0.9199999999999999,0.09797958971132709,0.09797958971132709,0.09797958971132709,MOGONET
0.8066666666666666,0.7947619047619048,0.7952380952380953,0.12719189352225943,0.13347271626214313,0.13821013282797515,BiRGAT
