Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.8,0.777142857142857,0.7885714285714286,0.21908902300206645,0.2614871128833726,0.2401360158794365,KNN
0.8800000000000001,0.835,0.85,0.16,0.24269322199023194,0.21447610589527216,Linear SVM
0.8799999999999999,0.8723809523809523,0.8761904761904761,0.0979795897113271,0.10512491220226003,0.101329036786822,XGBoost
0.8466666666666667,0.8423809523809522,0.8457142857142858,0.1484737163421339,0.15412984483965067,0.14857142857142858,MLP
0.8799999999999999,0.8799999999999999,0.8799999999999999,0.0979795897113271,0.0979795897113271,0.0979795897113271,MOGONET
0.8866666666666667,0.8857142857142858,0.8857142857142858,0.09333333333333331,0.09389529557231419,0.09389529557231416,BiRGAT
