piRNA_name,piRNA_id,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
hsa_piR_018292,DQ595186,8.056648494727286,7.158881446429174,6.972308135702192,8.130433387790603,7.9589132573362305,7.451999470875883,7.465347379518015,8.611070904951898,7.947635580926326,7.848111202316069,7.4733052204657735,7.712593866025374,8.225753654085667,7.064776956479934,8.309682017983496,7.217984795625344,7.764451240203598,8.838415514798942,7.595920552533061,8.134182913923896,8.631298993244322,11.37050646900783,7.731070748566955,7.770825123462542,6.579971248059286,8.021616913637066,7.59013661315862,7.703372142277125,7.19460177093043,10.41505931394984,6.297796998368452,8.138337309969756,7.812114851794666,9.432315647960397,8.675683041564472,10.26555111803117,8.290003611077632,8.43981612229092,10.997368586953241,7.756930920352618,7.696420171505161,8.212164624049013,11.239421903186576,7.989587416882227,6.69445546409016,7.729671351094236,7.342673693497746,6.201278417483078,7.977663645938578,7.917362432911599,8.269003333110762,10.446103229727074,6.274766227221991,7.618557219372328,10.315305267443982,9.185875957166024,7.740460791804064,8.79511853179109,8.681524618932432,8.479096600317295,6.919169455507339,7.906521162037241,8.939617608341306,7.83353851298783,6.7710714741980365,7.8863441049933405
hsa_piR_020497,DQ598177,7.797655585981023,7.114802783242119,6.115005704234573,7.638718623954888,8.595738440277907,6.269909289969888,6.436440432865235,8.64014345593978,7.778440873803618,5.638432856797246,7.654544996594935,0.0,6.984437384536236,6.433321414090257,8.481636801437151,6.64543632869107,5.677739533337826,7.6131659622461845,8.651906622715153,7.813538001299397,7.6712770898011895,9.539272672464852,9.132828964851441,6.115314787020858,10.129036834598326,5.524187494214686,8.94464203576778,8.49511860220639,8.617241071068664,6.757546570829122,7.399802896904777,8.419199561374537,8.1867892826802,9.01509709269193,9.098284356024301,6.700053710759292,7.606915136562825,6.928176580041671,9.425115639021117,8.73941145019245,8.10971777566103,7.8509838237226734,7.479378458270869,5.088342490670951,7.607703252502788,7.925840246307493,6.831904691514098,7.345712315595889,7.782100862710219,7.9842053416899095,7.201398480835524,11.578719667627375,8.766288984943724,8.879092427901126,7.4743115429723606,7.296937043085597,6.0950350745216575,5.788460834555161,6.858614741023104,0.0,6.30408560989012,7.145189226171023,7.014988516383771,7.528374368545409,7.8708928699934,8.77250523452013
hsa_piR_017724,DQ594465,9.43638428115004,8.109588915369699,8.201310803481544,8.306716984217413,8.33608618357061,8.492142759531584,8.26392226435506,10.203344243471474,8.838020698737301,8.020733815792575,10.11032554834083,8.125910878353762,8.516103751621142,7.527464723083715,8.974574966670492,7.171510014652566,7.151314220877284,9.80469397642791,11.026165051064076,8.685089143504383,8.516124932938313,11.915073121822434,10.501364016668264,6.604025050555478,9.456163653252105,7.765922596206689,9.653317756385926,8.174189767586357,8.791320196810872,11.266396588428478,6.922053866004051,9.539538110749833,8.883506873981606,8.856991350956019,10.870860667911646,11.276655588384019,8.168419732149548,7.410214751298811,11.568148953369693,9.327994437171952,9.439547967883822,9.74739096172405,9.695404686930312,8.821083255054154,9.299843974074063,9.51702392498303,8.55173258584122,6.2645560392640585,9.946919018752093,8.167946043045147,9.091116750507188,12.398574338469802,7.687525161980342,8.646744307639961,10.551201703631644,9.670594856736432,8.411441304403766,7.046096421642551,9.012424348601796,8.39568002887463,8.707667163254351,9.025257874577912,9.429096386164248,8.783682927012885,10.554176498371167,10.160030739585224
hsa_piR_020541,DQ598252,6.225603247063822,7.754906888509544,6.196311017214089,7.235808088595443,6.483885852395229,6.164431507263447,7.0407384431218825,6.706982230268157,0.0,0.0,6.367268840665356,5.865587051984189,5.331215479687283,0.0,0.0,0.0,5.489115151750265,7.400219646651423,7.442041919852869,6.819936848649427,6.898716149422488,9.32337757215047,7.454976425743852,5.749453781434257,8.041603195397805,0.0,6.716706372831077,5.808144268284683,6.628220862236513,8.289338074985368,0.0,7.555932663802768,0.0,9.343365102322673,5.614440787016349,7.141152519260756,0.0,6.609207043907378,8.636099611524116,5.909380723091764,6.589034834929779,6.567234423320534,8.782673033720595,0.0,6.655313984915671,7.894942318590528,0.0,0.0,6.6642952943078075,0.0,6.351360126467127,8.56845558918083,0.0,7.079377463593378,8.253319956226294,5.696907243376339,5.97657489529446,7.046096421642551,8.49168885556846,0.0,5.615012313129974,7.096631030228829,0.0,7.410399541434399,6.466090820746756,7.938593742299169
hsa_piR_001346,DQ571858,7.5674572601514285,7.322848852492046,8.240174221011591,8.413306707978839,7.356214244619389,6.705553528939769,7.905707582666071,7.393589633932403,8.50762812828198,9.220405445286877,7.2337724902108835,6.903357782896784,8.894895995123155,7.477117892697813,7.145429417854567,8.23589502347761,8.559994738809278,0.0,8.62831463719395,6.051421526998662,6.418117542971895,7.672429432148557,7.365309002081421,7.86992034548689,6.443974952271317,7.8208155696023205,6.87873472721195,7.945568797569476,6.707602662808881,8.691934198304374,7.441990517928776,6.932077263897442,8.981868967059444,11.239411342241143,7.695998745377906,8.207574890644565,6.550835637995097,9.725341562271057,8.748302351550022,7.175299416316954,6.809284850169807,6.886116528924431,8.574595901542597,7.8416802686104905,7.005836095438712,6.627895579267209,5.961174274275078,8.81278031188578,7.520376729041472,8.1964168343619,8.269003333110762,7.174136649484919,6.030328169080421,6.949148541322198,9.053855199418614,7.081612627782639,7.29710158797303,9.388764429460798,6.675884387984676,8.867551547683897,7.948674751416121,8.46098914033815,8.635454202610784,7.281911353361405,6.466090820746756,7.222501729509432
hsa_piR_011187,DQ585094,0.0,0.0,0.0,6.283321580081814,5.442349272338622,5.927075848651928,5.660008587807258,6.911590691612048,5.693098372586347,0.0,6.985606476550761,0.0,5.806366962213636,0.0,0.0,0.0,0.0,0.0,6.185196542740025,5.8326500243806,5.121275860010055,0.0,6.8741193200517134,0.0,6.643445777506678,0.0,6.467777916484087,5.808144268284683,0.0,5.635955397030071,0.0,0.0,7.544244415979058,6.916495066725297,6.367798539073884,6.3914551487540905,0.0,6.485018958196036,7.290243129523007,0.0,7.5815224531452206,6.416920771415565,7.991524217171052,0.0,0.0,6.900990842133925,5.055867051276003,0.0,0.0,0.0,6.055871673452993,7.054710807462657,5.622629697379416,5.3873499151331705,0.0,0.0,5.275021760479272,6.514947655338917,6.739401108083871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa_piR_017178,DQ593744,7.161856881372687,6.512562218288437,5.363968305166344,6.78478287080866,6.695785671899814,6.4602154995847885,6.884460909116598,7.172626487894232,6.154816765630874,6.473499739937603,6.03482541850825,6.29963352109615,6.313185312458087,6.323624977545885,6.432116022908532,5.7255924496121615,6.618233496344281,7.150306736892643,6.80621317112781,6.149506284615553,6.725188699608853,9.13965197937531,7.05706729444359,7.259080218465889,6.126183633335578,6.038176657497231,6.248099555866997,6.420592468503232,5.6017606741587835,9.409239291037478,5.933901842259335,7.2774666881540035,6.787770945481475,9.640787058260386,6.526423161824993,8.353493392678654,6.675083633243411,6.609207043907378,9.01077750731988,6.616164393583151,6.73953857822875,6.766882499316429,9.251248066341692,7.2770248571133145,6.017018200488487,6.550703253212226,6.232775781128641,5.992866784680045,0.0,6.534710163786032,5.942200475419804,8.16913322797665,0.0,5.8915453442356815,7.080942600904062,6.6309862531078245,6.933621337787132,6.995860175160203,6.675884387984676,6.980625819596578,6.357857009309287,6.634977442623647,7.254279507757356,6.1011364580174545,6.396517200381885,7.135642522730437
hsa_piR_017138,DQ593692,0.0,0.0,0.0,6.038862915074261,5.442349272338622,6.164431507263447,5.896620356469794,6.592655329243687,5.693098372586347,0.0,6.685697546513506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54440499031731,0.0,0.0,5.869205014233479,7.539395390594713,0.0,0.0,0.0,6.166753467742496,5.913219133205958,5.223849702913516,5.8131103810270215,5.360690809600968,0.0,0.0,7.057394009991634,6.526423161824993,5.142579230574429,0.0,0.0,6.439731630320966,5.56798900766757,5.752976961450523,6.059166795017498,6.678074262314868,0.0,5.503169990555734,6.087124788744226,6.1695171459868705,0.0,5.67844963267302,0.0,6.351360126467127,6.126024543173676,5.365439751206008,0.0,0.0,5.8860716069699555,5.37207133947166,6.36469631813236,0.0,5.675731919659489,0.0,0.0,0.0,0.0,0.0,0.0
hsa_piR_016658,DQ592931,13.024180338995091,12.723872366472719,12.216332914458713,13.266011263607657,13.127762169309626,13.295628913016651,13.390455983501116,15.496275227208798,13.372434854095077,13.096376437640101,13.116377771439515,12.103722999346324,13.822894444419283,13.042815987950917,12.245517273223362,12.080794758063101,11.573077540775236,13.925309790034884,14.71498341880006,14.54329108868454,15.317062320813164,13.41884621803068,14.210974409251845,11.72015724145454,14.432436531613725,11.525027890446784,14.908129022128387,12.763169644515969,13.84137985976209,13.094920183889485,11.798241267290457,13.333597253817373,12.348084182449938,12.648517178738715,12.424154151019797,11.601458520813997,14.714423148616415,11.984161444281309,12.62046131746423,13.523475166387513,13.630571697162209,13.61814368847082,15.914830110972742,12.222191125162388,12.684935593818512,14.182367598057077,13.465639716751514,12.282728085115837,15.585195106948552,13.35288353107274,16.543049989653134,14.751829707231158,13.531278078828718,12.317705406190449,10.662413658155668,16.531697459042988,13.872180139973295,13.932137096865883,13.895854723977024,14.564063567527475,12.117951801694673,13.971311707038033,14.305150205939338,13.848248062753678,13.847400650505081,15.828842061896584
hsa_piR_010023,DQ583490,0.0,5.71701000064597,0.0,6.67479792500992,5.659994023716987,6.164431507263447,6.001804758385579,6.592655329243687,0.0,6.115560840408151,6.732551108313713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.409149534530832,5.78371995039458,6.2780589592974065,6.937714833221926,0.0,0.0,0.0,6.5341510269728635,6.84917891157568,5.111585954196156,0.0,5.60306376848371,0.0,5.603012433339521,6.7603311344262345,6.091429198842428,0.0,0.0,6.349125142075395,6.347729778071288,5.909380723091764,0.0,6.416920771415565,7.671012610046925,0.0,0.0,6.290743411200212,5.055867051276003,5.560362249517791,5.5437603883153,6.534710163786032,6.5193205114017845,7.656706503784467,8.079516781569815,5.3873499151331705,7.080942600904062,6.577098215312657,0.0,7.231185712099368,7.458426880299927,0.0,5.322229146226542,0.0,0.0,0.0,5.54796449958601,6.463713305614793
hsa_piR_020619,DQ598378,7.546507489775983,7.158881446429174,7.537922336188811,7.2740303332710115,6.923219463467756,6.050629473157184,7.181729841090312,7.998319851314491,8.01448412353216,8.539058741100638,7.4733052204657735,6.903357782896784,6.163196734600801,7.285629101859251,7.65694226427134,6.527379206898352,7.358534011567064,7.7544939982261845,7.940504450895391,6.486258310648787,6.100400926765571,8.209089568389322,8.634789042230222,8.04976684829459,7.3621035898470515,7.230054863963086,7.526346559988265,7.945568797569476,6.745713518466943,7.4891688063768775,7.356344357976809,8.530777894496957,7.749664374381301,10.83521413249311,8.174651969993107,7.111618087868316,5.907525281861346,8.713271828644968,8.766182841050275,6.79134424810554,7.836635549608806,6.942230872225451,7.892393396343469,7.198116816339615,7.066768832906976,7.328506544519977,6.407438392141043,7.5876065217689295,7.10795620947496,6.853522745374416,7.201398480835524,7.43550517545054,6.417380477317136,7.8551332443013395,0.0,6.272569112245337,7.369406711372979,8.735135734051998,5.555214508954067,7.3783917698758446,6.686806299514335,8.091350953624957,7.459469872427847,7.705802646418144,7.351624151055849,8.037737324325802
hsa_piR_017716,DQ594453,10.642034584090954,11.014946569092578,10.288501099774864,11.229240714297969,11.091268176278078,11.795081599887636,10.53028625741076,11.310647397645132,10.508522478785771,10.478083916313988,11.518432515448998,11.078335715955232,12.070049583035022,9.41864000389046,12.24253094165862,9.763857635586701,9.47784965996976,11.940457437700424,11.035163553984862,10.863167814393426,11.509330458583545,14.333291337457746,12.300467785289475,9.898528353640662,11.855638874049383,9.544274619144284,11.445447829308511,10.479339424073663,11.376605874548355,13.192765475715373,9.684451685195762,11.899952028643243,10.873913089246257,12.799940748045769,12.223063469342842,12.314940743501094,11.258916754083529,10.73133877283916,14.253208407894958,11.617438481296789,11.757609292040428,12.281510413309105,13.374858475534374,10.284862058058284,10.887508222248504,11.592185923924973,11.369927214228621,9.301822171520982,10.749827874205776,10.763069272391771,11.157580444393524,13.858532584178002,10.133490641881759,12.080716672708293,12.844883362219488,11.96380547937022,10.794864911013137,9.815384019981472,11.71247808493766,9.135223587798574,10.1487850799418,10.58215870081074,11.245393085622515,10.712263027490556,11.384330923736705,11.255219589247277
hsa_piR_021121,DQ599031,5.569474749080261,0.0,7.061809444007089,5.849349148302194,7.586234744069614,0.0,8.22099575920008,8.042542987983438,7.104306182705364,7.61654573985155,6.1771181397163835,7.684162264189123,5.465457507118309,6.075513087713877,9.61509113928288,7.090561855728023,7.764451240203598,8.506657054600822,8.697963833817443,6.241344939473572,6.857251540860961,10.21475850926997,9.005059778667743,0.0,5.936486149867113,6.368046443996466,0.0,8.195178996205017,8.745033702201635,6.043721515140136,6.764738801355819,7.225343636566931,6.907020220465495,9.125921839849902,7.853971578305859,5.633017014924188,5.431680301218393,8.102113555956386,7.983316720503923,7.2964804058283175,8.636494189148541,8.62598540573458,7.258332837512894,6.23451393376919,7.036624129741911,6.290743411200212,0.0,5.560362249517791,7.782100862710219,7.9842053416899095,7.0449878203157565,10.366839227917877,5.4997583233077405,6.879342866181394,8.498738705399571,7.513243490241631,5.847510724528651,7.937940065084247,7.166546743783568,8.39568002887463,6.1901290993817195,8.320054685448403,10.021481147341444,7.090590017873193,5.54796449958601,8.259345242784276
hsa_piR_000560,DQ570698,8.872241397775978,8.765885641672618,8.710464181653133,7.3112660129951905,6.235414054488279,6.628318756150698,7.638448800514362,8.724003025185322,7.432308545242729,10.663176918662277,7.960352657638839,7.946027073723831,8.29951325484854,7.755796176570121,7.888537981552133,6.969015481476942,7.764451240203598,8.337227789774403,8.742596069150666,7.360238546567584,7.053594738852753,8.555967807902169,8.831770796317365,8.827923943828848,6.762585064643429,7.629081745260613,7.947567054502899,8.460863441804177,7.109474759072223,10.819496385819683,7.116936150629464,8.73096855740601,7.9009969751766755,11.007224703296789,7.729007477520384,7.826336979206569,6.9456659285346465,8.870457478291648,8.852404933066785,8.404013882405875,7.367008085566944,7.048307865961956,8.606222495622047,7.806646120020884,7.287623104555021,7.2329101187227005,6.986724450369647,8.013103314268943,7.840732354469728,8.672352534533028,9.620817297608612,7.736490340755498,6.722253125533363,8.120158324712948,7.290992868826848,8.523605661284003,9.01014751064442,10.036512617618,8.729238559517636,9.761591956778338,7.9310448420261235,8.535743884741624,9.831345673952404,7.490111411301401,7.236882840979566,9.215238346807668
hsa_piR_009502,DQ582827,5.4839094435405755,0.0,6.028843208245961,7.071908555916162,5.185935465385319,6.269909289969888,7.0407384431218825,8.354632815489277,0.0,0.0,6.864620079170661,5.524396176883988,6.163196734600801,0.0,6.345697030403291,0.0,0.0,6.668936554641783,6.9653202148417845,7.275881705700094,6.629913500475744,7.699265510573436,7.454976425743852,0.0,6.762585064643429,0.0,7.113915243563478,6.680817205113455,4.9898436027236865,7.169246790871173,4.957309829720907,6.477069253196174,0.0,6.7603311344262345,5.986140604893052,0.0,5.566141953053081,0.0,6.958226540910405,0.0,6.507453918067394,7.239589812820798,7.609919813559545,4.966661589063986,6.191323158758376,6.770895538999269,0.0,0.0,5.5437603883153,0.0,7.249981293756,9.48805091956531,6.483727235092562,5.818823250693883,0.0,6.462879633425899,0.0,6.77535043217289,7.732634035969111,5.81066739757521,0.0,8.571717150990326,7.721137478756772,7.368828770960568,6.165070847653336,8.713748998837666
hsa_piR_006426,DQ578783,8.15681061566081,8.765885641672618,8.220873371464421,7.929571576324058,7.292484082686703,7.698625428755019,7.822004242361659,9.352427445999785,7.222122684503085,8.073971056419797,10.208886873213919,7.9697779050701545,7.192350293431792,6.675823165183875,7.948410455156758,5.682050098175509,6.831921096152002,8.795442296132702,8.478037041517544,9.691499538893089,7.6226115261082805,9.027649341154047,9.459669138987667,7.003758931370902,8.723507000848967,5.7671566008395345,8.172601240580796,8.593258649717537,7.326187877793617,10.300813781853726,5.933901842259335,9.244522750072752,7.957348337312705,11.129314910037849,8.150489047901004,8.31513845214783,7.441807410941348,10.055141507821167,11.47337153277624,7.865380141968285,7.869658969973397,8.519351073892102,10.937670446836195,6.604523325725112,7.125232005325876,9.08221602503226,7.6512925079536,7.285968695553855,8.078558898545147,8.167946043045147,10.735307501309576,9.76032540690247,7.22719880230871,7.335428545410234,9.128679806659413,10.297243833887523,7.740460791804064,10.27635312715276,9.5351358274425,8.39568002887463,7.523869047917273,9.025257874577912,9.131895364412213,7.83353851298783,7.73656738956748,9.431218245058636
hsa_piR_009295,DQ582567,6.171896766950714,0.0,5.498283623593609,0.0,5.8490680678759235,6.778862795602536,0.0,0.0,5.579943091895127,0.0,7.097227148021427,6.141321892658924,0.0,0.0,6.345697030403291,0.0,5.016479766216227,6.761159542135584,7.2697690603721625,6.486258310648787,6.027506588884636,7.469146708570055,0.0,0.0,6.818657456186173,0.0,5.785896082284814,0.0,5.223849702913516,6.996501873791022,0.0,0.0,0.0,0.0,6.918590844442257,5.633017014924188,6.414870074133209,0.0,6.030223408642462,6.735281623861642,5.752976961450523,6.766882499316429,0.0,5.40176428913307,6.34682066869333,6.83740911511658,5.71758217743439,0.0,6.296503992443863,0.0,5.683851166544444,7.28442780829139,0.0,4.915644968148766,0.0,6.682933714116877,5.97657489529446,0.0,0.0,0.0,0.0,5.580468010171743,7.139589551929366,6.199270386086226,6.927245627095638,0.0
hsa_piR_009981,DQ583434,0.0,7.201653205371779,5.839351240705552,7.548042780977222,6.364992565620798,6.4602154995847885,6.579243029479496,7.003950941845321,6.304793599774786,6.0102452797529375,6.985606476550761,5.76057392123867,6.4490385013112626,5.028465729054986,6.155583873756234,5.493413737905708,0.0,6.226624137646718,6.049674302402226,7.6218087838600574,5.9507322423480336,6.596264159899375,7.497803289609946,6.458771803267289,5.936486149867113,5.231843597055678,7.558594124647652,7.673768998967461,5.328004796632706,5.433961067717059,7.356344357976809,0.0,6.356272928757811,7.935071751936449,6.281427117814497,5.359125291791367,5.802457689857251,7.476943368507951,7.385863672800067,6.897328798032202,6.420981832562308,6.494034350277603,8.574595901542597,0.0,4.844058576770227,6.770895538999269,5.803431385811563,7.345712315595889,6.118376914329815,6.702905155187761,7.0449878203157565,7.43550517545054,9.556895533794002,6.46838433811303,0.0,6.6309862531078245,6.0370204941911645,7.395206509075704,7.763516605909299,5.934054744034286,0.0,6.155345366873193,0.0,0.0,6.5959156327884125,6.599730092800715
hsa_piR_015149,DQ590703,0.0,0.0,5.498283623593609,6.125034414872267,5.555271993669959,6.5467141742255235,5.896620356469794,0.0,0.0,0.0,6.481401143543978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.049674302402226,5.574669685467764,0.0,5.771431213389707,7.539395390594713,0.0,6.126183633335578,0.0,6.398203343052892,5.437336535202747,0.0,5.433961067717059,0.0,0.0,6.178046700925382,6.704279827013131,6.189553658751286,5.142579230574429,0.0,6.609207043907378,7.5183688876730965,6.185246508437655,7.000321033107213,0.0,6.417854867493197,0.0,0.0,6.382700621867423,5.3116546625983885,0.0,0.0,0.0,6.16123705926579,7.174136649484919,5.365439751206008,4.915644968148766,6.6441707497949825,6.272569112245337,5.275021760479272,6.514947655338917,6.129913142226126,5.675731919659489,4.954495120881158,0.0,7.139589551929366,0.0,0.0,0.0
hsa_piR_000823,DQ571031,5.650248113089504,5.830375881642256,5.839351240705552,6.55573106709364,5.185935465385319,0.0,0.0,0.0,6.073545194640993,0.0,6.243325788307553,0.0,0.0,0.0,5.936560450149959,0.0,0.0,6.929605970717823,6.719555817722592,0.0,5.692355353193008,6.949142538210282,6.327306293947314,0.0,5.831381861460089,0.0,5.549634433422877,0.0,6.20441711222702,6.841673342057866,0.0,5.808681803161544,5.974657947882245,5.6602969427737095,7.226620984287372,6.439791795171574,0.0,0.0,7.239946199820425,5.433523467969822,6.125301804574446,6.3354514769880765,6.678074262314868,5.304664108062573,6.5310836824457414,5.8499699163147305,5.3116546625983885,0.0,6.296503992443863,0.0,0.0,6.345463009368002,0.0,0.0,0.0,5.4791427497560194,5.463001891253618,0.0,5.689926030063034,0.0,5.209753791146931,0.0,0.0,0.0,6.246415632835348,0.0
hsa_piR_019825,DQ597218,7.546507489775983,7.635193325219706,6.346345338966934,7.724030790853658,7.259531220548759,8.121351936905869,7.089282756111034,7.643754963201767,7.586734202830389,6.3919922740139405,8.354102133688952,7.131066196108742,6.51245071255846,5.161945156337543,7.977439982174466,4.313101905277036,6.367298271650341,7.6131659622461845,8.464777681829776,8.085450371968575,10.001873134624823,9.809393066789989,8.763212489687854,6.049191224517181,7.969130032195836,5.690625023868245,6.87873472721195,6.739148303100518,6.668457674455215,9.353016298743404,5.269920255745136,7.171266618816646,6.588094344261389,7.011939680212011,9.550087718761857,6.777325733654778,7.255332431380178,6.723547072009003,8.655416586497267,7.891264869451793,8.674367875504654,9.151414154656752,8.253613524596322,6.125014619437154,7.607703252502788,8.25268727018516,7.555572031219048,0.0,7.86917810321404,6.923317878592765,9.573880492245657,8.77148886344023,6.607914117426663,6.914667861318007,7.080942600904062,9.733529000428483,6.446554754762588,6.36469631813236,9.062954087364629,0.0,7.349035029917708,6.884191776226511,8.073287311570263,7.922426315195766,7.791807215428732,7.525515103810142
hsa_piR_019951,DQ597403,10.128553300171516,9.025989488861988,8.201310803481544,10.131779979966122,10.200086609445147,10.739201400420521,10.018639906280086,9.369888281447869,10.576469862995014,9.300764117771154,11.243077491411258,9.941632623297211,10.029662169259145,8.95916523119092,10.538271901809134,9.086781048681447,8.607177138496946,11.02461461072556,12.681152125954336,10.15415214539112,9.452838507822372,11.132819054103924,11.021416032147522,9.431428002623607,9.736429004976179,8.518799047953488,10.142494010427086,9.150354004265665,10.107639478578733,12.048825457780223,8.003204634485954,9.880166845268901,9.501012238642854,8.354716286607756,10.335339214402087,10.228195470884566,11.04815859756516,9.581131045486108,10.785776712357388,9.723384272349987,10.717785598848035,10.758321815676581,9.347955870226164,9.9375433115925,9.838903083954373,11.034879136166232,9.76302561224093,8.546149284608454,9.992885533315906,9.1797661600768,8.906446800332338,11.500893673930307,9.066060986155732,9.785148994728212,9.754727710782038,9.256147321245004,10.873630580528229,7.990197354005277,8.960060391724904,8.836255258663845,7.375346341264149,9.997666664246553,10.021481147341444,9.340926618574262,10.779281956156456,9.297565654447075
hsa_piR_013194,DQ587886,0.0,0.0,6.196311017214089,6.55573106709364,5.659994023716987,5.791941462485792,6.884460909116598,7.003950941845321,6.154816765630874,6.213708720316598,7.265980952217071,0.0,0.0,5.028465729054986,0.0,0.0,0.0,6.464665308954976,5.439865758344069,6.149506284615553,6.23599166594351,5.296530675219863,6.937714833221926,5.135976567152069,5.594973133931035,0.0,6.5341510269728635,5.69481115013962,5.6017606741587835,0.0,5.269920255745136,0.0,6.848627335251133,8.299037006431481,6.281427117814497,5.254911352175443,0.0,6.609207043907378,7.290243129523007,6.552702380571939,6.011545800176451,5.953914964859956,8.331367223553837,0.0,5.503169990555734,6.627895579267209,5.71758217743439,0.0,0.0,0.0,7.342498206960743,6.924499392752158,0.0,5.818823250693883,0.0,6.682933714116877,5.058825896901929,6.283263610067539,6.609441949871141,0.0,5.322229146226542,0.0,0.0,5.75893342759271,0.0,0.0
hsa_piR_013306,DQ588040,8.142920502522886,6.973860161104275,7.441166643114649,7.516505217934158,7.417247864217012,7.406461546072247,7.181729841090312,6.911590691612048,7.970264344638128,7.965456534411659,7.097227148021427,6.747206444007955,7.4729953239694265,6.921520935978882,6.800282607230522,7.073812564605085,7.33069199637881,6.929605970717823,6.9653202148417845,6.87831967304273,7.089849088627609,10.010281491187568,6.937714833221926,8.693692097491372,6.872631803849771,7.649443200126763,7.2778480695474155,7.816060246798711,7.7945728203273585,9.094715317207996,7.265291097370602,8.272809652714965,7.260531954598961,10.527279843467422,7.968969037571224,9.002816560063145,6.550835637995097,9.012187471387918,9.755602302842634,7.132533131288127,6.420981832562308,7.486009207729665,8.98868706253503,7.114641921520723,6.732562993533771,6.469146056863672,7.943701138524357,6.981495164219231,6.788640355818142,7.655521084564443,6.16123705926579,9.107835902754218,6.197798508078505,6.80598710002737,10.25812621328573,7.2632081326927915,7.684873832591925,6.995860175160203,7.380880009763845,7.334268586406869,6.6441618721823295,7.819434069903373,8.009400426275736,7.090590017873193,6.877042849936021,7.381949182928612
hsa_piR_004153,DQ575660,8.33841406438359,8.737097731184061,8.181479321606643,8.962161401533164,8.55558010565316,9.061149586489503,8.035249395453429,8.777318212105678,7.778440873803618,8.400049099925848,8.865851633115895,8.606835081685793,9.39299882864962,6.53526315985991,9.150567770532675,6.894667465885265,6.6635781921316815,9.826203239657225,8.868761735096422,8.717432727663835,10.163691184904149,10.826957251071443,9.670893815481234,7.07194871567714,8.723507000848967,6.594957423594641,8.98078962716151,7.612675615125442,8.532574816479935,10.622513114133499,6.764738801355819,8.509141925329255,8.1142890110782,9.071573369726169,9.265106416816101,8.936984859780608,8.603210100351886,8.262025444836434,10.71389355912357,9.346824311502202,8.711272681245994,9.77854967945714,12.807075498278246,7.858883386988816,8.230702906971327,9.475858336108226,8.780648944847893,5.992866784680045,8.324359972503707,8.588905706202688,9.156291157130067,10.792532850405063,7.570284157436886,9.429844513262571,9.182356767877497,10.305552512682166,8.329228369418868,7.47071579326095,10.455966020603823,7.036769918097628,7.9310448420261235,8.232873959126005,8.904923851837665,8.364457942528738,8.271491400051957,9.356367636564377
hsa_piR_020813,DQ598646,13.836728704711929,13.125497522381163,14.368862349794567,14.28448818289511,14.139615820454207,13.2728119867272,13.80757713135245,13.030386099553413,14.364380318613218,14.440864426191052,13.326629591388183,13.727738466544753,14.240737924009592,15.28155519739468,12.577197613400322,14.920871735867104,14.50362259529344,12.808694542889807,13.10844352326905,12.53640772093442,12.51492793486304,11.831117120059723,12.426352780437337,14.942310132982342,12.728559633249864,15.0078665692231,13.032220042302088,13.32325181920644,12.70547833797823,12.528137515654603,14.876661193130449,12.705362477574589,15.764845794745058,14.363154525431414,12.734646645011285,14.167988581788794,12.901080930312348,14.49024359123672,12.830481345873114,12.413475253815532,12.490432708114863,12.572323228521103,12.74981944392486,14.763742448105283,11.997856712498914,12.599158583565623,12.527774162594906,15.546100096165123,12.863188074815879,15.008454890104053,13.207178188007955,11.324949708371294,12.376862124552883,13.907967804819926,10.452705851932551,12.698525009395805,13.706441123446236,15.50038395156082,12.917563604295767,14.772952117595228,14.345436746920434,13.144855703892285,13.361479696563391,13.361536308655527,12.992703702944528,12.913435801054852
