Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.9190476190476191,0.8522931995540691,0.913457939162287,0.04967011356344874,0.09669204552446099,0.05646861105579475,KNN
0.9180952380952381,0.8669422172030867,0.9211543007716921,0.030476190476190504,0.040874836973664855,0.023752324450230525,Linear SVM
0.919047619047619,0.86831884057971,0.922432298136646,0.04967011356344874,0.07658502817550389,0.046527102501944896,XGBoost
0.9190476190476191,0.8522931995540691,0.913457939162287,0.04967011356344874,0.09669204552446099,0.05646861105579475,MLP
0.96,0.9343333333333333,0.9589333333333332,0.053333333333333316,0.08513779680285628,0.05390625607890463,MOGONET
0.96,0.9183076923076923,0.9532923076923077,0.053333333333333316,0.11335068900639665,0.06382888366979751,BiRGAT
