acc,f1_macro,f1_weighted,acc_std,f1_macro_std,f1_weighted_std,model
0.9333333333333333,0.8732962962962963,0.9292246913580247,0.04216370213557838,0.07242539323837935,0.042329467724383195,mogonet
0.8514285714285714,0.6797353017353018,0.8262976628309963,0.04952380952380951,0.13258477374962185,0.07343622017796876,birgat
0.8400000000000001,0.6935985319028798,0.8298528891398457,0.10832051206181281,0.19659133576360918,0.10528917473696148,knn
0.9200000000000002,0.8396039886039887,0.9113169990503323,0.04988876515698587,0.09661468563598358,0.05584253222231527,svm
0.9190476190476191,0.8199373219373219,0.9072027133360466,0.02625533095636232,0.06170124192039442,0.03456369626105877,xgb
0.9066666666666666,0.8059116809116809,0.89340930674264,0.05333333333333332,0.10560783200160727,0.061673512017697475,mlp
