Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.9323809523809524,0.8859855072463768,0.9334989648033126,0.042206704392686346,0.06637269147392597,0.04229970792678059,XGBoost
0.96,0.9343333333333333,0.9589333333333332,0.053333333333333316,0.08513779680285628,0.05390625607890463,MOGONET
0.96,0.914962962962963,0.9558913580246913,0.03265986323710903,0.07339899791125121,0.03605274329000428,BiRGAT 2L
0.9466666666666667,0.8943076923076922,0.9388923076923078,0.04988876515698587,0.10597711040122806,0.05965219905477923,BiRGAT 3L
