Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.8400000000000001,0.6935985319028798,0.8298528891398457,0.10832051206181281,0.19659133576360918,0.10528917473696148,KNN
0.9333333333333333,0.8572706552706553,0.923583665716999,0.04216370213557838,0.09428179331061573,0.05123330324732308,Linear SVM
0.9190476190476191,0.8199373219373219,0.9072027133360466,0.02625533095636232,0.06170124192039442,0.03456369626105877,XGBoost
0.9200000000000002,0.8396039886039887,0.9113169990503323,0.04988876515698587,0.09661468563598358,0.05584253222231527,MLP
0.9466666666666667,0.8909629629629631,0.9414913580246914,0.02666666666666666,0.06008023898586024,0.02930719041201425,MOGONET
0.9066666666666666,0.7735042735042735,0.8776068376068377,0.07999999999999999,0.20907439969910352,0.11022314478628138,BiRGAT
