acc,f1_macro,f1_weighted,acc_std,f1_macro_std,f1_weighted_std,model
0.8228571428571427,0.7787329192546584,0.8436869565217393,0.1400485824354423,0.1496427988465666,0.11456196760323965,knn
0.878095238095238,0.7960993788819876,0.8800828157349896,0.050539044424463234,0.07418475826631152,0.04765431722932848,svm
0.9057142857142859,0.8493809523809522,0.9084952380952382,0.06763916535072266,0.08474205224976049,0.06184836698625286,xgb
0.8914285714285715,0.7513700341526428,0.8761206939062012,0.05441088326508838,0.15625112330005034,0.06199004080921559,mlp
0.8361904761904763,0.7625281803542673,0.8474242772793497,0.08526868299275958,0.08916660801249757,0.07028889772791995,mogonet
0.9047619047619048,0.7743151775760472,0.8922376174550088,0.05487565825100165,0.18469742318699814,0.07085111573323769,birgat
