acc,f1_macro,f1_weighted,acc_std,f1_macro_std,f1_weighted_std,model
0.9190476190476191,0.8522931995540691,0.913457939162287,0.04967011356344874,0.09669204552446099,0.05646861105579475,knn
0.9180952380952381,0.8669422172030867,0.9211543007716921,0.030476190476190504,0.040874836973664855,0.023752324450230525,svm
0.9323809523809524,0.8859855072463768,0.9334989648033126,0.042206704392686346,0.06637269147392597,0.04229970792678059,xgb
0.9190476190476191,0.8522931995540691,0.913457939162287,0.04967011356344874,0.09669204552446099,0.05646861105579475,mlp
0.9733333333333334,0.965909090909091,0.9754545454545454,0.05333333333333332,0.06818181818181816,0.04909090909090912,mogonet
0.9200000000000002,0.8235783475783476,0.9056759734093067,0.04988876515698587,0.10907857162553505,0.061232511183555965,birgat
