Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.7525773195876289,0.7071443919992005,0.7253654642812857,0.018176626460142325,0.03323025540682457,0.024585572158566507,KNN
0.8773840206185568,0.8779188080584566,0.8767183701790344,0.020927709852970825,0.01613179135502185,0.02128052240119891,Linear SVM
0.8774054982817869,0.8754147469816604,0.8768365117754422,0.025442882611126927,0.022070733583866856,0.025660082097513894,XGBoost
0.8357173539518901,0.8250541127677542,0.8302573614005435,0.03879037226072226,0.06015691722224227,0.05079168276968116,MLP
0.9002362542955327,0.9008601372040926,0.9000938042836362,0.013891914621823709,0.01704619248640467,0.013857246086869592,MOGONET
0.8462414089347078,0.847412849572326,0.8458168752784108,0.023378552347989714,0.022956097120327687,0.02357027959757588,BiRGAT 3L
0.8564862542955325,0.856424311431575,0.8562538688932877,0.022556516389017938,0.01925246139495794,0.02304649572386169,BiRGAT 2L
