Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.777491408934708,0.7350939708261106,0.7537795861865813,0.03673138825111947,0.06350021945023533,0.05016986712860075,KNN
0.8919888316151201,0.8945145763204465,0.8917109792693998,0.025428809517079456,0.025165301595691462,0.025583672475579553,Linear SVM
0.8627792096219931,0.854153808326128,0.8592135204848775,0.016710864228243943,0.027339893065289354,0.0197544909712272,XGBoost
