Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.7163636363636364,0.6895204795204796,0.6984295704295704,0.05902793847544704,0.07632900356193666,0.06815911941344321,KNN
0.74,0.7351431901431902,0.7364618714618715,0.10083945180990582,0.09798165090459707,0.10009863173281158,Linear SVM
0.7745454545454544,0.7630919080919082,0.7656660006660008,0.03916483496097822,0.03744089270004243,0.03892597432781023,XGBoost
0.76,0.7566078366078365,0.757926517926518,0.119031907660603,0.11777028906501719,0.11930030633086554,MLP
0.8327272727272728,0.82994116994117,0.8312598512598512,0.06417950034444651,0.062098688978624084,0.06342560888711517,MOGONET
0.8327272727272728,0.8314141414141414,0.8327272727272728,0.10358850569632083,0.10451807575913269,0.10359047559509,BiRGAT
