Accuracy,Macro F1,Weighted F1,acc_std,f1_macro_std,f1_weighted_std,model
0.7036363636363637,0.7001431901431902,0.7011588411588413,0.1516411597235858,0.1508840043860488,0.1538000320086392,KNN
0.7218181818181819,0.7144594294594295,0.7148301698301699,0.12352936546518568,0.12459252451527221,0.1283910078305463,Linear SVM
0.7927272727272726,0.7848151848151848,0.786133866133866,0.0918856637708602,0.09618797479354543,0.09765645139068417,XGBoost
0.7581818181818182,0.7539310689310689,0.7546436896436897,0.08787669798977872,0.084774754338026,0.08776169040426357,MLP
0.849090909090909,0.8482828282828283,0.8492929292929293,0.04585280077424903,0.046041773573400786,0.04607832372332254,MOGONET
0.5654545454545454,0.40950980392156866,0.43795008912655975,0.04755162483862553,0.11268608856438324,0.10588632004907869,BiRGAT 3L
0.8472727272727274,0.8264646464646465,0.8350707070707072,0.0994862837840324,0.1317973202270003,0.11824583261546857,BiRGAT
